13.10810944	47189.194	13.057	51.572	205.829	96.488	1000.237	23.3	21.998	297.195	7.776	34.191	0	0	0	0	4575.464	8173.278	0.372
13.10838778	47190.196	13.057	51.572	209.453	97.933	1000.07	23.255	21.937	297.174	7.757	34.345	0	0	0	0	4630.874	8003.727	0.372
13.10866556	47191.196	13.057	51.572	212.342	99.531	999.886	23.2	21.861	297.149	7.76	34.4	0	0	0	0	4688.118	8076.786	0.372
13.10894278	47192.194	13.056	51.572	215.076	104.454	999.319	23.2	21.772	297.12	7.759	34.4	0	0	0	0	4650.603	8114.567	0.372
13.10922167	47193.198	13.056	51.572	217.727	106.637	999.067	23.157	21.709	297.056	7.757	34.4	0	0	0	0	4591.361	8133.98	0.372
13.10949833	47194.194	13.056	51.572	220.465	108.976	998.798	23.1	21.636	296.988	7.74	34.4	0	0	0	0	4575.155	8074.499	0.372
13.10977667	47195.196	13.056	51.572	223.262	111.625	998.493	23.1	21.571	296.929	7.742	34.443	0	0	0	0	4582.277	8070.582	0.372
13.11005389	47196.194	13.056	51.572	226.004	114.506	998.161	23.058	21.497	296.899	7.748	34.542	0	0	0	0	4611.996	8075.066	0.372
13.11033167	47197.194	13.055	51.572	228.809	116.954	997.879	23.001	21.429	296.83	7.749	34.599	0	0	0	0	4618.811	7884.964	0.372
13.11060944	47198.194	13.055	51.572	231.801	119.716	997.562	23	21.364	296.794	7.763	34.638	0	0	0	0	4626.284	8018.559	0.372
13.11088722	47199.194	13.055	51.572	234.81	123.205	997.16	22.959	21.324	296.799	7.841	34.74	0	0	0	0	4636.91	8499.425	0.371
13.11116556	47200.196	13.055	51.572	237.869	126.281	996.807	22.9	21.276	296.733	7.794	34.8	0	0	0	0	4597.801	8430.251	0.371
13.11144167	47201.19	13.055	51.572	241.227	129.467	996.441	22.9	21.238	296.68	7.811	34.842	0	0	0	0	4544.73	8427.392	0.371
13.11172111	47202.196	13.054	51.572	244.487	132.829	996.054	22.859	21.212	296.628	7.792	35.023	0	0	0	0	4597.791	8450.314	0.371
13.11199833	47203.194	13.054	51.572	247.603	135.64	995.731	22.801	21.171	296.595	7.762	35.197	0	0	0	0	4724.064	8155.956	0.371
13.11227611	47204.194	13.054	51.571	250.745	138.58	995.394	22.8	21.11	296.535	7.811	35.236	0	0	0	0	4787.304	8661.169	0.371
13.11255333	47205.192	13.054	51.571	253.802	141.705	995.035	22.761	21.073	296.521	7.855	35.338	0	0	0	0	4809.619	9029.302	0.371
13.11283222	47206.196	13.054	51.571	256.86	145.047	994.651	22.7	21.043	296.552	7.872	35.4	0	0	0	0	4776.952	8899.616	0.371
13.11310944	47207.194	13.053	51.571	260.195	149.966	994.087	22.663	21.063	296.58	7.92	35.437	0	0	0	0	4714.248	9057.85	0.37
13.11338778	47208.196	13.053	51.571	263.857	155.079	993.501	22.601	21.014	296.569	7.873	35.607	0	0	0	0	4787.729	8818.728	0.37
13.113665	47209.194	13.053	51.571	267.805	159.811	992.958	22.6	20.975	296.553	7.906	35.797	0	0	0	0	4915.883	8909.434	0.37
13.11394278	47210.194	13.053	51.571	271.827	163.831	992.498	22.563	20.941	296.515	7.843	35.986	0	0	0	0	4945.755	8485.9	0.37
13.11422111	47211.196	13.052	51.571	275.892	168.962	991.91	22.463	20.875	296.469	7.815	36.297	0	0	0	0	4936.45	8469.26	0.387
13.11449778	47212.192	13.052	51.571	279.725	173.299	991.413	22.401	20.8	296.44	7.749	36.3	0	0	0	0	4894.697	8206.043	0.371
13.11477667	47213.196	13.052	51.571	283.445	177.788	990.9	22.4	20.748	296.443	8.111	36.3	0	0	0	0	4816.194	8533.811	0.369
13.11505333	47214.192	13.052	51.571	287.303	181.345	990.493	22.364	20.767	296.44	8.152	36.3	0	0	0	0	4744.562	9026.396	0.368
13.11533278	47215.198	13.051	51.571	291.27	185.559	990.011	22.301	20.701	296.442	7.784	36.3	0	0	0	0	4664.599	8023.344	0.37
13.11560833	47216.19	13.051	51.571	295.051	191.081	989.38	22.264	20.601	296.449	7.726	36.445	0	0	0	0	4602.683	7830.747	0.37
13.11588778	47217.196	13.051	51.571	298.644	195.762	988.845	22.165	20.539	296.412	7.737	36.947	0	0	0	0	4651.311	7960.48	0.37
13.116165	47218.194	13.05	51.571	302.207	198.495	988.533	22.102	20.445	296.392	7.741	37.389	0	0	0	0	4657.543	8390.808	0.37
