2.019330781163524691e+01	1.939665257876306015e+01	7.966552328721953069e-01	5.593473023780152209e-01	1.366879352246406754e+01	1.303767349832453704e+01	6.311200241395282795e-01	3.688757983276156338e-01	1.093136400917212114e+01	1.040256350242353101e+01	5.288005067485908040e-01	3.867448653673558057e-01	1.069868465085757059e+01	1.017787751153098696e+01	5.208071393265806259e-01	3.388240811188639179e-01	8.320285740412982634e+00	7.888567592895926239e+00	4.317181475170570049e-01	2.667063188814819408e-01	8.198857829909117712e+00	7.772034328809962922e+00	4.268235010991532907e-01	2.625148403889876469e-01	4.742602295413487212e+00	4.463357111116347475e+00	2.792451842971398479e-01	1.418267261732730766e-01	3.521058959524195231e+00	3.301404958652450539e+00	2.196540008717438874e-01	1.001370153903482496e-01
1.255865734009639034e+01	1.200720116517072711e+01	5.514561749256622347e-01	2.687831495764531065e-01	8.096367270517079717e+00	7.675345387503142547e+00	4.210218830139367818e-01	1.762646850530200926e-01	6.177444327969264570e+00	5.834869210680794005e+00	3.425751172884709539e-01	1.687900392662267379e-01	6.032214164428571834e+00	5.695675875476451822e+00	3.365382889521216225e-01	1.667804280036118414e-01	4.391996027329549079e+00	4.120838995433368623e+00	2.711570318961806225e-01	1.151206977909938062e-01	4.303032876247201877e+00	4.035425653927926959e+00	2.676072223192751398e-01	1.126620164151232728e-01	2.000680417369502972e+00	1.833872725361229250e+00	1.668076920082737502e-01	5.874960849866679713e-02	1.252299271908218437e+00	1.124217267433409440e+00	1.280820044748087749e-01	4.005650525925761457e-02
1.158440001067122616e+01	1.107960135940115087e+01	5.047986512700801676e-01	2.285215896696167481e-01	7.099157947131672586e+00	6.719350864497985576e+00	3.798070826336883421e-01	1.527274961145571874e-01	5.254794017086443780e+00	4.948185540556111484e+00	3.066084765303334070e-01	1.515632341053760879e-01	5.118490936006944381e+00	4.817533932870531110e+00	3.009570031364125486e-01	1.497948039673088205e-01	3.614416453218506575e+00	3.374329144301270844e+00	2.400873089172359531e-01	1.076593829210558961e-01	3.534231916540725660e+00	3.297429587643238680e+00	2.368023288974882845e-01	1.052698087082610812e-01	1.538633256659938775e+00	1.392569031747193486e+00	1.460642249127451220e-01	5.262794857426816159e-02	9.352025600817615025e-01	8.232984023053998568e-01	1.119041577763617568e-01	3.460166990036553369e-02
1.855325808750223260e+01	1.777435729607186943e+01	7.789007914303647251e-01	3.410423399647476983e-01	1.105071596339608142e+01	1.046612539586034707e+01	5.845905675357367937e-01	2.137093112349390256e-01	8.087071271584155951e+00	7.613603148916439523e+00	4.734681226677172616e-01	2.314410810161932619e-01	7.870292561107954832e+00	7.405483155621435998e+00	4.648094054865183899e-01	2.310180952339108695e-01	5.506972631543789909e+00	5.136887429449004117e+00	3.700852020947867915e-01	1.757274017766857488e-01	5.382705177720036538e+00	5.017803074232648264e+00	3.649021034873870528e-01	1.723063148366510977e-01	2.300210796384418277e+00	2.077964117912973752e+00	2.222466784714444976e-01	8.485712345668049161e-02	1.383135529087751836e+00	1.213770434977512247e+00	1.693650941102398388e-01	5.401022356773436950e-02
1.566672376340753559e+01	1.504008013691197299e+01	6.266436264955602686e-01	3.051172946364222316e-01	9.624242609861196840e+00	9.148657850773084022e+00	4.755847590881123188e-01	1.770119273216771705e-01	7.196521068422937262e+00	6.808859176030328086e+00	3.876618923926108407e-01	1.935828993924301189e-01	7.016004647759087831e+00	6.635199854466489633e+00	3.808047932925966994e-01	1.936628134560551273e-01	5.025510069791099710e+00	4.720092991388362691e+00	3.054170784027370189e-01	1.477013993628862043e-01	4.918822636926641678e+00	4.617581189618468862e+00	3.012414473081738153e-01	1.446831648513588198e-01	2.198100903570198827e+00	2.013831314451780763e+00	1.842695891184179535e-01	7.309695238190687394e-02	1.343193154764454222e+00	1.203113889974006367e+00	1.400792647904479382e-01	4.772217686433633671e-02
1.937897705551025496e+01	1.859654616387356540e+01	7.824308916366951028e-01	4.207377249845000167e-01	1.240628770256277491e+01	1.179905269738069684e+01	6.072350051820801786e-01	2.467666438170029730e-01	9.603477437447184073e+00	9.100556782646322063e+00	5.029206548008618993e-01	2.648421277114262340e-01	9.399096047947200105e+00	8.904338134329204735e+00	4.947579136179954817e-01	2.694733308045693110e-01	7.037631791597068087e+00	6.634725932682554728e+00	4.029058589145139146e-01	1.981015656283826309e-01	6.914375873360230962e+00	6.516548820255499308e+00	3.978270531047313763e-01	1.949165621789149816e-01	3.504984513223494691e+00	3.254638168758790862e+00	2.503463444647048286e-01	1.002880598478529811e-01	2.320302967889283696e+00	2.127488005492010892e+00	1.928149623972728599e-01	6.648921820188120890e-02
1.271125777521759836e+01	1.214088275692376051e+01	5.703750182938405189e-01	3.275193419250359561e-01	8.626879676371252970e+00	8.181122247357787813e+00	4.457574290134654338e-01	2.036731900820099028e-01	6.884574326589538273e+00	6.512559872078289125e+00	3.720144545112497036e-01	1.994685574103652881e-01	6.756283796496293625e+00	6.389994273302496808e+00	3.662895231937963181e-01	1.951850371100724013e-01	5.255891974027449898e+00	4.952518913343504359e+00	3.033730606839450394e-01	1.505348337632221589e-01	5.173697085352744196e+00	4.873720663925348084e+00	2.999764214273968332e-01	1.468151224143205980e-01	2.941207126549009843e+00	2.744781664132008192e+00	1.964254624170020669e-01	7.675825133653246812e-02	2.093309436126980394e+00	1.938756744789450037e+00	1.545526913375300238e-01	5.329884978382654070e-02
2.311896957574936096e+01	2.213344530185112546e+01	9.855242738982322726e-01	4.381045377781720984e-01	1.605315483630074169e+01	1.527819170396669080e+01	7.749631323340508970e-01	3.133199246858776599e-01	1.277092953242801876e+01	1.213007780077645492e+01	6.408517316515608409e-01	3.048150798296410668e-01	1.251456125992029911e+01	1.188390926992794050e+01	6.306519899923598294e-01	2.984079401602383608e-01	9.472584592101567225e+00	8.955736376176663072e+00	5.168482159249049301e-01	2.003791288988012176e-01	9.310916776336378931e+00	8.800353787225148494e+00	5.105629891112288821e-01	1.969860869778816970e-01	4.763843196916671907e+00	4.436618050799348012e+00	3.272251461173257825e-01	1.146229166740603128e-01	3.116971287511462574e+00	2.864416235544990474e+00	2.525550519664723770e-01	8.363303932649238104e-02
7.574217728696083896e+00	7.013027964828160599e+00	5.611897638679227418e-01	2.118818297278806939e-01	4.508213219148540674e+00	4.098348200056879165e+00	4.098650190916630076e-01	1.276067283904136762e-01	3.264275075325252295e+00	2.932146179003592312e+00	3.321288963216604828e-01	1.003423165096180153e-01	3.173059524374341578e+00	2.846785113901243669e+00	3.262744104730984640e-01	9.727540669891807101e-02	2.190304396720686775e+00	1.926486513884163365e+00	2.638178828365234097e-01	6.239681436960801270e-02	2.140280265932652970e+00	1.879780887190638072e+00	2.604993787420149531e-01	6.080753014145672680e-02	9.445780233745002530e-01	7.750920478860184870e-01	1.694859754884815994e-01	3.030114839817176636e-02	5.860532948987536850e-01	4.522130748137043188e-01	1.338402200850492552e-01	2.068944270598601504e-02
2.408955555553303185e+01	2.292529195449046853e+01	1.164263601042566210e+00	4.000285149561642051e-01	1.616257469379933198e+01	1.527272320939572658e+01	8.898514844036080618e-01	3.212165842849677433e-01	1.238951966450458819e+01	1.166369699830497986e+01	7.258226661996090012e-01	2.816572783362201737e-01	1.210021479046925919e+01	1.138684045599556249e+01	7.133743344736990233e-01	2.738030413848678846e-01	8.745755777372959727e+00	8.167371597314479814e+00	5.783841800584786919e-01	1.780232038513873960e-01	8.568513247775289443e+00	7.997394397563089008e+00	5.711188502121984367e-01	1.735656102693516056e-01	4.088392409338585054e+00	3.722272124907934909e+00	3.661202844306485904e-01	1.082032587145516783e-01	2.594852870438291603e+00	2.311164313979596319e+00	2.836885564586954511e-01	8.046297294610460504e-02
nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
