1.000000000000000056e-01	6.695390781563126392e-01	1.238547319198129770e+00
1.000000000000000056e-01	6.793587174348697522e-01	1.238547536152667439e+00
1.000000000000000056e-01	6.891783567134268651e-01	1.238547746925019011e+00
1.000000000000000056e-01	6.989979959919839780e-01	1.238547951775716749e+00
1.000000000000000056e-01	7.088176352705410910e-01	1.238548150950857352e+00
1.000000000000000056e-01	7.186372745490982039e-01	1.238548344683086722e+00
1.000000000000000056e-01	7.284569138276553169e-01	1.238548533192507461e+00
1.000000000000000056e-01	7.382765531062124298e-01	1.238548716687511986e+00
1.000000000000000056e-01	7.480961923847695427e-01	1.238548895365551239e+00
1.000000000000000056e-01	7.579158316633266557e-01	1.238549069413845016e+00
1.000000000000000056e-01	7.677354709418837686e-01	1.238549239010032998e+00
1.000000000000000056e-01	7.775551102204408815e-01	1.238549404322781822e+00
1.000000000000000056e-01	7.873747494989979945e-01	1.238549565512345074e+00
1.000000000000000056e-01	7.971943887775551074e-01	1.238549722731078662e+00
1.000000000000000056e-01	8.070140280561122204e-01	1.238549876123922200e+00
1.000000000000000056e-01	8.168336673346693333e-01	1.238550025828845325e+00
1.000000000000000056e-01	8.266533066132264462e-01	1.238550171977260472e+00
1.000000000000000056e-01	8.364729458917835592e-01	1.238550314694699450e+00
1.000000000000000056e-01	8.462925851703406721e-01	1.238550454100137310e+00
1.000000000000000056e-01	8.561122244488977850e-01	1.238550590307726074e+00
1.000000000000000056e-01	8.659318637274548980e-01	1.238550723426251610e+00
1.000000000000000056e-01	8.757515030060120109e-01	1.238550853559621023e+00
1.000000000000000056e-01	8.855711422845691239e-01	1.238550980807134438e+00
1.000000000000000056e-01	8.953907815631262368e-01	1.238551105263733687e+00
1.000000000000000056e-01	9.052104208416833497e-01	1.238551227020242784e+00
1.000000000000000056e-01	9.150300601202404627e-01	1.238551346163586642e+00
1.000000000000000056e-01	9.248496993987975756e-01	1.238551462776998457e+00
1.000000000000000056e-01	9.346693386773546885e-01	1.238551576940214227e+00
1.000000000000000056e-01	9.444889779559118015e-01	1.238551688729653266e+00
1.000000000000000056e-01	9.543086172344689144e-01	1.238551798218589850e+00
1.000000000000000056e-01	9.641282565130260274e-01	1.238551905477314419e+00
1.000000000000000056e-01	9.739478957915831403e-01	1.238552010573280571e+00
1.000000000000000056e-01	9.837675350701402532e-01	1.238552113571250279e+00
1.000000000000000056e-01	9.935871743486973662e-01	1.238552214533426010e+00
1.000000000000000056e-01	1.003406813627254479e+00	1.238552313519573511e+00
1.000000000000000056e-01	1.013226452905811703e+00	1.238552410587143271e+00
1.000000000000000056e-01	1.023046092184368705e+00	1.238552505791378877e+00
1.000000000000000056e-01	1.032865731462925929e+00	1.238552599185424263e+00
1.000000000000000056e-01	1.042685370741483153e+00	1.238552690820420521e+00
1.000000000000000056e-01	1.052505010020040155e+00	1.238552780745602266e+00
1.000000000000000056e-01	1.062324649298597379e+00	1.238552869008380686e+00
1.000000000000000056e-01	1.072144288577154381e+00	1.238552955654431909e+00
1.000000000000000056e-01	1.081963927855711605e+00	1.238553040727774057e+00
1.000000000000000056e-01	1.091783567134268607e+00	1.238553124270840300e+00
1.000000000000000056e-01	1.101603206412825831e+00	1.238553206324553457e+00
1.000000000000000056e-01	1.111422845691382832e+00	1.238553286928387287e+00
1.000000000000000056e-01	1.121242484969940056e+00	1.238553366120434429e+00
1.000000000000000056e-01	1.131062124248497058e+00	1.238553443937463916e+00
1.000000000000000056e-01	1.140881763527054282e+00	1.238553520414979570e+00
1.000000000000000056e-01	1.150701402805611284e+00	1.238553595587273071e+00
1.000000000000000056e-01	1.160521042084168508e+00	1.238553669487475473e+00
1.000000000000000056e-01	1.170340681362725510e+00	1.238553742147605830e+00
1.000000000000000056e-01	1.180160320641282734e+00	1.238553813598617159e+00
1.000000000000000056e-01	1.189979959919839736e+00	1.238553883870442407e+00
1.000000000000000056e-01	1.199799599198396960e+00	1.238553952992032192e+00
1.000000000000000056e-01	1.209619238476953962e+00	1.238554020991398108e+00
1.000000000000000056e-01	1.219438877755511186e+00	1.238554087895650690e+00
1.000000000000000056e-01	1.229258517034068188e+00	1.238554153731032281e+00
1.000000000000000056e-01	1.239078156312625412e+00	1.238554218522954775e+00
1.000000000000000056e-01	1.248897795591182414e+00	1.238554282296029152e+00
1.000000000000000056e-01	1.258717434869739638e+00	1.238554345074100560e+00
1.000000000000000056e-01	1.268537074148296639e+00	1.238554406880273850e+00
1.000000000000000056e-01	1.278356713426853863e+00	1.238554467736943998e+00
1.000000000000000056e-01	1.288176352705410865e+00	1.238554527665825411e+00
1.000000000000000056e-01	1.297995991983968089e+00	1.238554586687971470e+00
1.000000000000000056e-01	1.307815631262525091e+00	1.238554644823806949e+00
1.000000000000000056e-01	1.317635270541082315e+00	1.238554702093402238e+00
1.000000000000000056e-01	1.327454909819639317e+00	1.238554758515522325e+00
1.000000000000000056e-01	1.337274549098196541e+00	1.238554814109045221e+00
1.000000000000000056e-01	1.347094188376753543e+00	1.238554868892089544e+00
1.000000000000000056e-01	1.356913827655310767e+00	1.238554922882251663e+00
1.000000000000000056e-01	1.366733466933867991e+00	1.238554976096619908e+00
1.000000000000000056e-01	1.376553106212424993e+00	1.238555028551796999e+00
1.000000000000000056e-01	1.386372745490982217e+00	1.238555080263914698e+00
1.000000000000000056e-01	1.396192384769539219e+00	1.238555131248650465e+00
1.000000000000000056e-01	1.406012024048096443e+00	1.238555181521244108e+00
1.000000000000000056e-01	1.415831663326653445e+00	1.238555231096512665e+00
1.000000000000000056e-01	1.425651302605210669e+00	1.238555279988865720e+00
1.000000000000000056e-01	1.435470941883767670e+00	1.238555328212316509e+00
1.000000000000000056e-01	1.445290581162324894e+00	1.238555375780499901e+00
1.000000000000000056e-01	1.455110220440881896e+00	1.238555422706681286e+00
1.000000000000000056e-01	1.464929859719439120e+00	1.238555469003770115e+00
1.000000000000000056e-01	1.474749498997996122e+00	1.238555514684333447e+00
1.000000000000000056e-01	1.484569138276553346e+00	1.238555559760604163e+00
1.000000000000000056e-01	1.494388777555110348e+00	1.238555604244494956e+00
1.000000000000000056e-01	1.504208416833667572e+00	1.238555648147606769e+00
1.000000000000000056e-01	1.514028056112224574e+00	1.238555691481240117e+00
1.000000000000000056e-01	1.523847695390781798e+00	1.238555734256403307e+00
1.000000000000000056e-01	1.533667334669338800e+00	1.238555776483823312e+00
1.000000000000000056e-01	1.543486973947896024e+00	1.238555818173954659e+00
1.000000000000000056e-01	1.553306613226453026e+00	1.238555859336986309e+00
1.000000000000000056e-01	1.563126252505010250e+00	1.238555899982852093e+00
1.000000000000000056e-01	1.572945891783567252e+00	1.238555940121238486e+00
1.000000000000000056e-01	1.582765531062124476e+00	1.238555979761588821e+00
1.000000000000000056e-01	1.592585170340681477e+00	1.238556018913117063e+00
1.000000000000000056e-01	1.602404809619238701e+00	1.238556057584808023e+00
1.000000000000000056e-01	1.612224448897795703e+00	1.238556095785431577e+00
1.000000000000000056e-01	1.622044088176352927e+00	1.238556133523539993e+00
1.000000000000000056e-01	1.631863727454909929e+00	1.238556170807484369e+00
1.000000000000000056e-01	1.641683366733467153e+00	1.238556207645414409e+00
1.000000000000000056e-01	1.651503006012024155e+00	1.238556244045285082e+00
1.000000000000000056e-01	1.661322645290581379e+00	1.238556280014863731e+00
1.000000000000000056e-01	1.671142284569138381e+00	1.238556315561736287e+00
1.000000000000000056e-01	1.680961923847695605e+00	1.238556350693309938e+00
1.000000000000000056e-01	1.690781563126252607e+00	1.238556385416820449e+00
1.000000000000000056e-01	1.700601202404809831e+00	1.238556419739336611e+00
1.000000000000000056e-01	1.710420841683366833e+00	1.238556453667764012e+00
1.000000000000000056e-01	1.720240480961924057e+00	1.238556487208852586e+00
1.000000000000000056e-01	1.730060120240481059e+00	1.238556520369196834e+00
1.000000000000000056e-01	1.739879759519038283e+00	1.238556553155243378e+00
1.000000000000000056e-01	1.749699398797595284e+00	1.238556585573294067e+00
1.000000000000000056e-01	1.759519038076152508e+00	1.238556617629509304e+00
1.000000000000000056e-01	1.769338677354709510e+00	1.238556649329914272e+00
1.000000000000000056e-01	1.779158316633266734e+00	1.238556680680400479e+00
1.000000000000000056e-01	1.788977955911823736e+00	1.238556711686728873e+00
1.000000000000000056e-01	1.798797595190380960e+00	1.238556742354536278e+00
1.000000000000000056e-01	1.808617234468937962e+00	1.238556772689336283e+00
1.000000000000000056e-01	1.818436873747495186e+00	1.238556802696523906e+00
1.000000000000000056e-01	1.828256513026052188e+00	1.238556832381377815e+00
1.000000000000000056e-01	1.838076152304609412e+00	1.238556861749063431e+00
1.000000000000000056e-01	1.847895791583166414e+00	1.238556890804637822e+00
1.000000000000000056e-01	1.857715430861723638e+00	1.238556919553049251e+00
1.000000000000000056e-01	1.867535070140280640e+00	1.238556947999143398e+00
1.000000000000000056e-01	1.877354709418837864e+00	1.238556976147663802e+00
1.000000000000000056e-01	1.887174348697394866e+00	1.238557004003255857e+00
1.000000000000000056e-01	1.896993987975952090e+00	1.238557031570468814e+00
1.000000000000000056e-01	1.906813627254509091e+00	1.238557058853756887e+00
1.000000000000000056e-01	1.916633266533066315e+00	1.238557085857484363e+00
1.000000000000000056e-01	1.926452905811623317e+00	1.238557112585926712e+00
1.000000000000000056e-01	1.936272545090180541e+00	1.238557139043270805e+00
1.000000000000000056e-01	1.946092184368737543e+00	1.238557165233621582e+00
1.000000000000000056e-01	1.955911823647294767e+00	1.238557191161000048e+00
1.000000000000000056e-01	1.965731462925851769e+00	1.238557216829345942e+00
1.000000000000000056e-01	1.975551102204408993e+00	1.238557242242523948e+00
1.000000000000000056e-01	1.985370741482966217e+00	1.238557267404318596e+00
1.000000000000000056e-01	1.995190380761523219e+00	1.238557292318441805e+00
1.000000000000000056e-01	2.005010020040080221e+00	1.238557316988532664e+00
1.000000000000000056e-01	2.014829659318637223e+00	1.238557341418158764e+00
1.000000000000000056e-01	2.024649298597194669e+00	1.238557365610819083e+00
1.000000000000000056e-01	2.034468937875751671e+00	1.238557389569944656e+00
1.000000000000000056e-01	2.044288577154308673e+00	1.238557413298901233e+00
1.000000000000000056e-01	2.054108216432865675e+00	1.238557436800989731e+00
1.000000000000000056e-01	2.063927855711423121e+00	1.238557460079447337e+00
1.000000000000000056e-01	2.073747494989980122e+00	1.238557483137451065e+00
1.000000000000000056e-01	2.083567134268537124e+00	1.238557505978118645e+00
1.000000000000000056e-01	2.093386773547094126e+00	1.238557528604507407e+00
1.000000000000000056e-01	2.103206412825651572e+00	1.238557551019619840e+00
1.000000000000000056e-01	2.113026052104208574e+00	1.238557573226400033e+00
1.000000000000000056e-01	2.122845691382765576e+00	1.238557595227739450e+00
1.000000000000000056e-01	2.132665330661323022e+00	1.238557617026476265e+00
1.000000000000000056e-01	2.142484969939880024e+00	1.238557638625396251e+00
1.000000000000000056e-01	2.152304609218437026e+00	1.238557660027233664e+00
1.000000000000000056e-01	2.162124248496994028e+00	1.238557681234673913e+00
1.000000000000000056e-01	2.171943887775551474e+00	1.238557702250353998e+00
1.000000000000000056e-01	2.181763527054108476e+00	1.238557723076862294e+00
1.000000000000000056e-01	2.191583166332665478e+00	1.238557743716742765e+00
1.000000000000000056e-01	2.201402805611222480e+00	1.238557764172491193e+00
1.000000000000000056e-01	2.211222444889779926e+00	1.238557784446562282e+00
1.000000000000000056e-01	2.221042084168336928e+00	1.238557804541364549e+00
1.000000000000000056e-01	2.230861723446893929e+00	1.238557824459265211e+00
1.000000000000000056e-01	2.240681362725450931e+00	1.238557844202590852e+00
1.000000000000000056e-01	2.250501002004008377e+00	1.238557863773626089e+00
1.000000000000000056e-01	2.260320641282565379e+00	1.238557883174616014e+00
1.000000000000000056e-01	2.270140280561122381e+00	1.238557902407767974e+00
1.000000000000000056e-01	2.279959919839679383e+00	1.238557921475249346e+00
1.000000000000000056e-01	2.289779559118236829e+00	1.238557940379193090e+00
1.000000000000000056e-01	2.299599198396793831e+00	1.238557959121692198e+00
1.000000000000000056e-01	2.309418837675350833e+00	1.238557977704807689e+00
1.000000000000000056e-01	2.319238476953907835e+00	1.238557996130563277e+00
1.000000000000000056e-01	2.329058116232465281e+00	1.238558014400949370e+00
1.000000000000000056e-01	2.338877755511022283e+00	1.238558032517922403e+00
1.000000000000000056e-01	2.348697394789579285e+00	1.238558050483407724e+00
1.000000000000000056e-01	2.358517034068136287e+00	1.238558068299295378e+00
1.000000000000000056e-01	2.368336673346693733e+00	1.238558085967448097e+00
1.000000000000000056e-01	2.378156312625250735e+00	1.238558103489694417e+00
1.000000000000000056e-01	2.387975951903807736e+00	1.238558120867835566e+00
1.000000000000000056e-01	2.397795591182364738e+00	1.238558138103641459e+00
1.000000000000000056e-01	2.407615230460922184e+00	1.238558155198852484e+00
1.000000000000000056e-01	2.417434869739479186e+00	1.238558172155183268e+00
1.000000000000000056e-01	2.427254509018036188e+00	1.238558188974318020e+00
1.000000000000000056e-01	2.437074148296593190e+00	1.238558205657916744e+00
1.000000000000000056e-01	2.446893787575150636e+00	1.238558222207609472e+00
1.000000000000000056e-01	2.456713426853707638e+00	1.238558238625239616e+00
1.000000000000000056e-01	2.466533066132264640e+00	1.238558254911930501e+00
1.000000000000000056e-01	2.476352705410821642e+00	1.238558271069457817e+00
1.000000000000000056e-01	2.486172344689379088e+00	1.238558287099351896e+00
1.000000000000000056e-01	2.495991983967936090e+00	1.238558303003119310e+00
1.000000000000000056e-01	2.505811623246493092e+00	1.238558318782243095e+00
1.000000000000000056e-01	2.515631262525050094e+00	1.238558334438181641e+00
1.000000000000000056e-01	2.525450901803607540e+00	1.238558349972373129e+00
1.000000000000000056e-01	2.535270541082164542e+00	1.238558365386231985e+00
1.000000000000000056e-01	2.545090180360721543e+00	1.238558380681150206e+00
1.000000000000000056e-01	2.554909819639278545e+00	1.238558395858500250e+00
1.000000000000000056e-01	2.564729458917835991e+00	1.238558410919632147e+00
1.000000000000000056e-01	2.574549098196392993e+00	1.238558425865875057e+00
1.000000000000000056e-01	2.584368737474949995e+00	1.238558440698539043e+00
1.000000000000000056e-01	2.594188376753506997e+00	1.238558455418914628e+00
1.000000000000000056e-01	2.604008016032064443e+00	1.238558470028271019e+00
1.000000000000000056e-01	2.613827655310621445e+00	1.238558484527859660e+00
1.000000000000000056e-01	2.623647294589178447e+00	1.238558498918912898e+00
1.000000000000000056e-01	2.633466933867735893e+00	1.238558513202645539e+00
1.000000000000000056e-01	2.643286573146292895e+00	1.238558527380253071e+00
1.000000000000000056e-01	2.653106212424849897e+00	1.238558541452913886e+00
1.000000000000000056e-01	2.662925851703406899e+00	1.238558555421788610e+00
1.000000000000000056e-01	2.672745490981964345e+00	1.238558569288022326e+00
1.000000000000000056e-01	2.682565130260521347e+00	1.238558583052741247e+00
1.000000000000000056e-01	2.692384769539078349e+00	1.238558596717055815e+00
1.000000000000000056e-01	2.702204408817635350e+00	1.238558610282062045e+00
1.000000000000000056e-01	2.712024048096192796e+00	1.238558623748836629e+00
1.000000000000000056e-01	2.721843687374749798e+00	1.238558637118444716e+00
1.000000000000000056e-01	2.731663326653306800e+00	1.238558650391932581e+00
1.000000000000000056e-01	2.741482965931863802e+00	1.238558663570334062e+00
1.000000000000000056e-01	2.751302605210421248e+00	1.238558676654666568e+00
1.000000000000000056e-01	2.761122244488978250e+00	1.238558689645934185e+00
1.000000000000000056e-01	2.770941883767535252e+00	1.238558702545126788e+00
1.000000000000000056e-01	2.780761523046092254e+00	1.238558715353218265e+00
1.000000000000000056e-01	2.790581162324649700e+00	1.238558728071171844e+00
1.000000000000000056e-01	2.800400801603206702e+00	1.238558740699934990e+00
1.000000000000000056e-01	2.810220440881763704e+00	1.238558753240442956e+00
1.000000000000000056e-01	2.820040080160320706e+00	1.238558765693617891e+00
1.000000000000000056e-01	2.829859719438878152e+00	1.238558778060367738e+00
1.000000000000000056e-01	2.839679358717435154e+00	1.238558790341590221e+00
1.000000000000000056e-01	2.849498997995992156e+00	1.238558802538168857e+00
1.000000000000000056e-01	2.859318637274549157e+00	1.238558814650976281e+00
1.000000000000000056e-01	2.869138276553106603e+00	1.238558826680872693e+00
1.000000000000000056e-01	2.878957915831663605e+00	1.238558838628705860e+00
1.000000000000000056e-01	2.888777555110220607e+00	1.238558850495313113e+00
1.000000000000000056e-01	2.898597194388777609e+00	1.238558862281520234e+00
1.000000000000000056e-01	2.908416833667335055e+00	1.238558873988140130e+00
1.000000000000000056e-01	2.918236472945892057e+00	1.238558885615977490e+00
1.000000000000000056e-01	2.928056112224449059e+00	1.238558897165824790e+00
1.000000000000000056e-01	2.937875751503006061e+00	1.238558908638463407e+00
1.000000000000000056e-01	2.947695390781563507e+00	1.238558920034665833e+00
1.000000000000000056e-01	2.957515030060120509e+00	1.238558931355193016e+00
1.000000000000000056e-01	2.967334669338677511e+00	1.238558942600796353e+00
1.000000000000000056e-01	2.977154308617234513e+00	1.238558953772216364e+00
1.000000000000000056e-01	2.986973947895791959e+00	1.238558964870185797e+00
1.000000000000000056e-01	2.996793587174348961e+00	1.238558975895426295e+00
1.000000000000000056e-01	3.006613226452905963e+00	1.238558986848650623e+00
1.000000000000000056e-01	3.016432865731462964e+00	1.238558997730561773e+00
1.000000000000000056e-01	3.026252505010020410e+00	1.238559008541853856e+00
1.000000000000000056e-01	3.036072144288577412e+00	1.238559019283212326e+00
1.000000000000000056e-01	3.045891783567134414e+00	1.238559029955313306e+00
1.000000000000000056e-01	3.055711422845691416e+00	1.238559040558825153e+00
1.000000000000000056e-01	3.065531062124248862e+00	1.238559051094406227e+00
1.000000000000000056e-01	3.075350701402805864e+00	1.238559061562706898e+00
1.000000000000000056e-01	3.085170340681362866e+00	1.238559071964370650e+00
1.000000000000000056e-01	3.094989979959919868e+00	1.238559082300031644e+00
1.000000000000000056e-01	3.104809619238477314e+00	1.238559092570314935e+00
1.000000000000000056e-01	3.114629258517034316e+00	1.238559102775840470e+00
1.000000000000000056e-01	3.124448897795591318e+00	1.238559112917217542e+00
1.000000000000000056e-01	3.134268537074148320e+00	1.238559122995049888e+00
1.000000000000000056e-01	3.144088176352705766e+00	1.238559133009932367e+00
1.000000000000000056e-01	3.153907815631262768e+00	1.238559142962453397e+00
1.000000000000000056e-01	3.163727454909819770e+00	1.238559152853192957e+00
1.000000000000000056e-01	3.173547094188376771e+00	1.238559162682725256e+00
1.000000000000000056e-01	3.183366733466934217e+00	1.238559172451616508e+00
1.000000000000000056e-01	3.193186372745491219e+00	1.238559182160426042e+00
1.000000000000000056e-01	3.203006012024048221e+00	1.238559191809706084e+00
1.000000000000000056e-01	3.212825651302605223e+00	1.238559201400003529e+00
1.000000000000000056e-01	3.222645290581162669e+00	1.238559210931856391e+00
1.000000000000000056e-01	3.232464929859719671e+00	1.238559220405798245e+00
1.000000000000000056e-01	3.242284569138276673e+00	1.238559229822354668e+00
1.000000000000000056e-01	3.252104208416834119e+00	1.238559239182044802e+00
1.000000000000000056e-01	3.261923847695391121e+00	1.238559248485383346e+00
1.000000000000000056e-01	3.271743486973948123e+00	1.238559257732877894e+00
1.000000000000000056e-01	3.281563126252505125e+00	1.238559266925028490e+00
1.000000000000000056e-01	3.291382765531062571e+00	1.238559276062331405e+00
1.000000000000000056e-01	3.301202404809619573e+00	1.238559285145276467e+00
1.000000000000000056e-01	3.311022044088176575e+00	1.238559294174346848e+00
1.000000000000000056e-01	3.320841683366733577e+00	1.238559303150019275e+00
1.000000000000000056e-01	3.330661322645291023e+00	1.238559312072767593e+00
1.000000000000000056e-01	3.340480961923848024e+00	1.238559320943057651e+00
1.000000000000000056e-01	3.350300601202405026e+00	1.238559329761351302e+00
1.000000000000000056e-01	3.360120240480962028e+00	1.238559338528104403e+00
1.000000000000000056e-01	3.369939879759519474e+00	1.238559347243767483e+00
1.000000000000000056e-01	3.379759519038076476e+00	1.238559355908785076e+00
1.000000000000000056e-01	3.389579158316633478e+00	1.238559364523597717e+00
1.000000000000000056e-01	3.399398797595190480e+00	1.238559373088641280e+00
1.000000000000000056e-01	3.409218436873747926e+00	1.238559381604344534e+00
1.000000000000000056e-01	3.419038076152304928e+00	1.238559390071133581e+00
1.000000000000000056e-01	3.428857715430861930e+00	1.238559398489428753e+00
1.000000000000000056e-01	3.438677354709418932e+00	1.238559406859644607e+00
1.000000000000000056e-01	3.448496993987976378e+00	1.238559415182192147e+00
1.000000000000000056e-01	3.458316633266533380e+00	1.238559423457477937e+00
1.000000000000000056e-01	3.468136272545090382e+00	1.238559431685902990e+00
1.000000000000000056e-01	3.477955911823647384e+00	1.238559439867864320e+00
1.000000000000000056e-01	3.487775551102204830e+00	1.238559448003753838e+00
1.000000000000000056e-01	3.497595190380761832e+00	1.238559456093960787e+00
1.000000000000000056e-01	3.507414829659318833e+00	1.238559464138868194e+00
1.000000000000000056e-01	3.517234468937875835e+00	1.238559472138855089e+00
1.000000000000000056e-01	3.527054108216433281e+00	1.238559480094297394e+00
1.000000000000000056e-01	3.536873747494990283e+00	1.238559488005565479e+00
1.000000000000000056e-01	3.546693386773547285e+00	1.238559495873026828e+00
1.000000000000000056e-01	3.556513026052104287e+00	1.238559503697043818e+00
1.000000000000000056e-01	3.566332665330661733e+00	1.238559511477974606e+00
1.000000000000000056e-01	3.576152304609218735e+00	1.238559519216175797e+00
1.000000000000000056e-01	3.585971943887775737e+00	1.238559526911997555e+00
1.000000000000000056e-01	3.595791583166332739e+00	1.238559534565787601e+00
1.000000000000000056e-01	3.605611222444890185e+00	1.238559542177888328e+00
1.000000000000000056e-01	3.615430861723447187e+00	1.238559549748639688e+00
1.000000000000000056e-01	3.625250501002004189e+00	1.238559557278378298e+00
1.000000000000000056e-01	3.635070140280561191e+00	1.238559564767435894e+00
1.000000000000000056e-01	3.644889779559118637e+00	1.238559572216142435e+00
1.000000000000000056e-01	3.654709418837675639e+00	1.238559579624821216e+00
1.000000000000000056e-01	3.664529058116232640e+00	1.238559586993795536e+00
1.000000000000000056e-01	3.674348697394789642e+00	1.238559594323383140e+00
1.000000000000000056e-01	3.684168336673347088e+00	1.238559601613899330e+00
1.000000000000000056e-01	3.693987975951904090e+00	1.238559608865655193e+00
1.000000000000000056e-01	3.703807615230461092e+00	1.238559616078959147e+00
1.000000000000000056e-01	3.713627254509018094e+00	1.238559623254116504e+00
1.000000000000000056e-01	3.723446893787575540e+00	1.238559630391429245e+00
1.000000000000000056e-01	3.733266533066132542e+00	1.238559637491195353e+00
1.000000000000000056e-01	3.743086172344689544e+00	1.238559644553710815e+00
1.000000000000000056e-01	3.752905811623246546e+00	1.238559651579267840e+00
1.000000000000000056e-01	3.762725450901803992e+00	1.238559658568155308e+00
1.000000000000000056e-01	3.772545090180360994e+00	1.238559665520660324e+00
1.000000000000000056e-01	3.782364729458917996e+00	1.238559672437065995e+00
1.000000000000000056e-01	3.792184368737474998e+00	1.238559679317652762e+00
1.000000000000000056e-01	3.802004008016032444e+00	1.238559686162697959e+00
1.000000000000000056e-01	3.811823647294589446e+00	1.238559692972476700e+00
1.000000000000000056e-01	3.821643286573146447e+00	1.238559699747260545e+00
1.000000000000000056e-01	3.831462925851703449e+00	1.238559706487318390e+00
1.000000000000000056e-01	3.841282565130260895e+00	1.238559713192916689e+00
1.000000000000000056e-01	3.851102204408817897e+00	1.238559719864319009e+00
1.000000000000000056e-01	3.860921843687374899e+00	1.238559726501786473e+00
1.000000000000000056e-01	3.870741482965932345e+00	1.238559733105577099e+00
1.000000000000000056e-01	3.880561122244489347e+00	1.238559739675946458e+00
1.000000000000000056e-01	3.890380761523046349e+00	1.238559746213148349e+00
1.000000000000000056e-01	3.900200400801603351e+00	1.238559752717432572e+00
